,Team,Player,OverviewPage,PageAndTeam,N PlayerInTeam,TeamOrder,Role,IsDistribution
3519,hyFresh A,Sangchu,LCK Academy Series/2020 Season/September,LCK Academy Series/2020 Season/September_hyFresh A,4,1,Bot,1
3520,hyFresh A,Tool (Park Tae-bin),LCK Academy Series/2020 Season/August,LCK Academy Series/2020 Season/August_hyFresh A,5,1,Support,1
3521,hyFresh A,Tool (Park Tae-bin),LCK Academy Series/2020 Season/November,LCK Academy Series/2020 Season/November_hyFresh A,5,1,Support,1
3522,hyFresh A,Tool (Park Tae-bin),LCK Academy Series/2020 Season/October,LCK Academy Series/2020 Season/October_hyFresh A,5,1,Support,1
3523,hyFresh A,Tool (Park Tae-bin),LCK Academy Series/2020 Season/September,LCK Academy Series/2020 Season/September_hyFresh A,5,1,Support,1
3524,hyFresh A,Vins (Jeong Min-woo),LCK Academy Series/2020 Season/November,LCK Academy Series/2020 Season/November_hyFresh A,3,1,Mid,1
3525,hyFresh A,Vins (Jeong Min-woo),LCK Academy Series/2020 Season/October,LCK Academy Series/2020 Season/October_hyFresh A,3,1,Mid,1
3526,hyFresh R,calm (Korean Player),LCK Academy Series/2020 Season/August,LCK Academy Series/2020 Season/August_hyFresh R,3,1,Mid,1
3527,hyFresh R,Eunko,LCK Academy Series/2020 Season/August,LCK Academy Series/2020 Season/August_hyFresh R,6,1,Coach,1
3528,hyFresh R,Eunko,LCK Academy Series/2020 Season/November,LCK Academy Series/2020 Season/November_hyFresh R,6,1,Coach,1
3529,hyFresh R,Eunko,LCK Academy Series/2020 Season/October,LCK Academy Series/2020 Season/October_hyFresh R,6,1,Coach,1
3530,hyFresh R,Eunko,LCK Academy Series/2020 Season/September,LCK Academy Series/2020 Season/September_hyFresh R,6,1,Coach,1
3531,hyFresh R,Franky (Park Seong-shik),LCK Academy Series/2020 Season/October,LCK Academy Series/2020 Season/October_hyFresh R,4,1,Bot,1
3532,hyFresh R,Franky (Park Seong-shik),LCK Academy Series/2020 Season/September,LCK Academy Series/2020 Season/September_hyFresh R,4,1,Bot,1
3533,hyFresh R,Gamin,LCK Academy Series/2020 Season/November,LCK Academy Series/2020 Season/November_hyFresh R,4,1,Bot,1
3534,hyFresh R,Humble (Hwang Shin-woong),LCK Academy Series/2020 Season/November,LCK Academy Series/2020 Season/November_hyFresh R,7,1,Coach,1
3535,hyFresh R,Humble (Hwang Shin-woong),LCK Academy Series/2020 Season/October,LCK Academy Series/2020 Season/October_hyFresh R,7,1,Coach,1
3536,hyFresh R,JamDDing,LCK Academy Series/2020 Season/November,LCK Academy Series/2020 Season/November_hyFresh R,5,1,Support,1
3537,hyFresh R,Minggu,LCK Academy Series/2020 Season/August,LCK Academy Series/2020 Season/August_hyFresh R,1,1,Top,1
3538,hyFresh R,Minggu,LCK Academy Series/2020 Season/November,LCK Academy Series/2020 Season/November_hyFresh R,1,1,Top,1
3539,hyFresh R,Minggu,LCK Academy Series/2020 Season/October,LCK Academy Series/2020 Season/October_hyFresh R,1,1,Top,1
3540,hyFresh R,Minggu,LCK Academy Series/2020 Season/September,LCK Academy Series/2020 Season/September_hyFresh R,1,1,Top,1
3541,hyFresh R,P1S1S1,LCK Academy Series/2020 Season/August,LCK Academy Series/2020 Season/August_hyFresh R,4,1,Bot,1
3542,hyFresh R,Pout,LCK Academy Series/2020 Season/November,LCK Academy Series/2020 Season/November_hyFresh R,3,1,Mid,1
3543,hyFresh R,Pout,LCK Academy Series/2020 Season/October,LCK Academy Series/2020 Season/October_hyFresh R,3,1,Mid,1
3544,hyFresh R,pout,LCK Academy Series/2020 Season/September,LCK Academy Series/2020 Season/September_hyFresh R,3,1,Mid,1
3545,hyFresh R,Shadow (Lee Shi-woo),LCK Academy Series/2020 Season/November,LCK Academy Series/2020 Season/November_hyFresh R,2,1,Jungle,1
3546,hyFresh R,Shadow (Lee Shi-woo),LCK Academy Series/2020 Season/October,LCK Academy Series/2020 Season/October_hyFresh R,2,1,Jungle,1
3547,hyFresh R,Shadow (Lee Shi-woo),LCK Academy Series/2020 Season/September,LCK Academy Series/2020 Season/September_hyFresh R,2,1,Jungle,1
3548,hyFresh R,Swamp,LCK Academy Series/2020 Season/August,LCK Academy Series/2020 Season/August_hyFresh R,2,1,Jungle,1
3549,hyFresh R,Tang,LCK Academy Series/2020 Season/August,LCK Academy Series/2020 Season/August_hyFresh R,5,1,Support,1
3550,hyFresh R,Tang,LCK Academy Series/2020 Season/October,LCK Academy Series/2020 Season/October_hyFresh R,5,1,Support,1
3551,hyFresh R,Tang,LCK Academy Series/2020 Season/September,LCK Academy Series/2020 Season/September_hyFresh R,5,1,Support,1
3552,H밝쾺톗율썲,CoBiT,LCK Academy Series/2022 Season/September,LCK Academy Series/2022 Season/September_H밝쾺톗율썲,2,1,Jungle,1
3553,H밝쾺톗율썲,mu tetsu ho,LCK Academy Series/2022 Season/September,LCK Academy Series/2022 Season/September_H밝쾺톗율썲,4,1,Bot,1
3554,H밝쾺톗율썲,Panther (Park Ji-ho),LCK Academy Series/2022 Season/September,LCK Academy Series/2022 Season/September_H밝쾺톗율썲,3,1,Mid,1
3555,H밝쾺톗율썲,네게밝게웃어줄게,LCK Academy Series/2022 Season/September,LCK Academy Series/2022 Season/September_H밝쾺톗율썲,1,1,Top,1
3556,H밝쾺톗율썲,율 욜,LCK Academy Series/2022 Season/September,LCK Academy Series/2022 Season/September_H밝쾺톗율썲,5,1,Support,1
3557,I.N.K.J.K,JD Fanss,LCK Academy Series/2022 Season/January,LCK Academy Series/2022 Season/January_I.N.K.J.K,5,1,Support,1
3558,I.N.K.J.K,sol or luna,LCK Academy Series/2022 Season/January,LCK Academy Series/2022 Season/January_I.N.K.J.K,3,1,Mid,1
3559,I.N.K.J.K,ZWM,LCK Academy Series/2022 Season/January,LCK Academy Series/2022 Season/January_I.N.K.J.K,1,1,Top,1
3560,I.N.K.J.K,마인크래프트고수,LCK Academy Series/2022 Season/January,LCK Academy Series/2022 Season/January_I.N.K.J.K,2,1,Jungle,1
3561,I.N.K.J.K,차려진거 잘먹음,LCK Academy Series/2022 Season/January,LCK Academy Series/2022 Season/January_I.N.K.J.K,4,1,Bot,1
3562,Incredible Miracle,Expession,LCK/2016 Season/Spring Promotion,LCK/2016 Season/Spring Promotion_Incredible Miracle,1,1,Top,1
3563,Incredible Miracle,Frozen (Kim Tae-il),LCK/2016 Season/Spring Promotion,LCK/2016 Season/Spring Promotion_Incredible Miracle,3,1,Mid,1
3564,Incredible Miracle,Hirai,LCK/2016 Season/Spring Promotion,LCK/2016 Season/Spring Promotion_Incredible Miracle,6,1,Coach,1
3565,Incredible Miracle,IgNar,LCK/2016 Season/Spring Promotion,LCK/2016 Season/Spring Promotion_Incredible Miracle,5,1,Support,1
3566,Incredible Miracle,Micro (Kim Mok-kyoung),LCK/2016 Season/Spring Promotion,LCK/2016 Season/Spring Promotion_Incredible Miracle,7,1,Coach,1
3567,Incredible Miracle,SONSTAR,LCK/2016 Season/Spring Promotion,LCK/2016 Season/Spring Promotion_Incredible Miracle,4,1,Bot,1
3568,Incredible Miracle,TusiN,LCK/2016 Season/Spring Promotion,LCK/2016 Season/Spring Promotion_Incredible Miracle,2,1,Jungle,1
3569,Invictus Gaming,Baolan,Rift Rivals 2018/LCK-LPL-LMS,Rift Rivals 2018/LCK-LPL-LMS_Invictus Gaming,6,1,Support,1
3570,Invictus Gaming,Baolan,Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_Invictus Gaming,6,1,Support,1
3571,Invictus Gaming,Duke (Lee Ho-seong),Rift Rivals 2018/LCK-LPL-LMS,Rift Rivals 2018/LCK-LPL-LMS_Invictus Gaming,2,1,Top,1
3572,Invictus Gaming,Duke (Lee Ho-seong),Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_Invictus Gaming,1,1,Top,1
3573,Invictus Gaming,JackeyLove,Rift Rivals 2018/LCK-LPL-LMS,Rift Rivals 2018/LCK-LPL-LMS_Invictus Gaming,5,1,Bot,1
3574,Invictus Gaming,JackeyLove,Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_Invictus Gaming,5,1,Bot,1
3575,Invictus Gaming,Karam,Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_Invictus Gaming,7,1,Coach,1
3576,Invictus Gaming,Kim Jeong-soo,Rift Rivals 2018/LCK-LPL-LMS,Rift Rivals 2018/LCK-LPL-LMS_Invictus Gaming,7,1,Coach,1
3577,Invictus Gaming,Ning,Rift Rivals 2018/LCK-LPL-LMS,Rift Rivals 2018/LCK-LPL-LMS_Invictus Gaming,3,1,Jungle,1
3578,Invictus Gaming,Ning,Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_Invictus Gaming,3,1,Jungle,1
3579,Invictus Gaming,Rookie,Rift Rivals 2018/LCK-LPL-LMS,Rift Rivals 2018/LCK-LPL-LMS_Invictus Gaming,4,1,Mid,1
3580,Invictus Gaming,Rookie,Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_Invictus Gaming,4,1,Mid,1
3581,Invictus Gaming,TheShy,Rift Rivals 2018/LCK-LPL-LMS,Rift Rivals 2018/LCK-LPL-LMS_Invictus Gaming,1,1,Top,1
3582,Invictus Gaming,TheShy,Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_Invictus Gaming,2,1,Top,1
3583,Invisible Jewel Gaming,EDGzhao Viper,LCK Academy Series/2021 Season/October,LCK Academy Series/2021 Season/October_Invisible Jewel Gaming,4,1,Bot,1
3584,Invisible Jewel Gaming,fashion여쟈,LCK Academy Series/2021 Season/October,LCK Academy Series/2021 Season/October_Invisible Jewel Gaming,1,1,Top,1
3585,Invisible Jewel Gaming,Foam,LCK Academy Series/2021 Season/October,LCK Academy Series/2021 Season/October_Invisible Jewel Gaming,5,1,Support,1
3586,Invisible Jewel Gaming,Lbm,LCK Academy Series/2021 Season/July,LCK Academy Series/2021 Season/July_Invisible Jewel Gaming,1,1,Top,1
3587,Invisible Jewel Gaming,Lego (Cheon Woo-jin),LCK Academy Series/2021 Season/July,LCK Academy Series/2021 Season/July_Invisible Jewel Gaming,3,1,Mid,1
3588,Invisible Jewel Gaming,Myunseo,LCK Academy Series/2021 Season/July,LCK Academy Series/2021 Season/July_Invisible Jewel Gaming,2,1,Jungle,1
3589,Invisible Jewel Gaming,Xive,LCK Academy Series/2021 Season/July,LCK Academy Series/2021 Season/July_Invisible Jewel Gaming,5,1,Support,1
3590,Invisible Jewel Gaming,나르는나름싫어,LCK Academy Series/2021 Season/July,LCK Academy Series/2021 Season/July_Invisible Jewel Gaming,4,1,Bot,1
3591,Invisible Jewel Gaming,오희찬,LCK Academy Series/2021 Season/October,LCK Academy Series/2021 Season/October_Invisible Jewel Gaming,3,1,Mid,1
3592,Invisible Jewel Gaming,타 골,LCK Academy Series/2021 Season/October,LCK Academy Series/2021 Season/October_Invisible Jewel Gaming,2,1,Jungle,1
3593,Invisible Jewel Gaming Glory,Foam,LCK Academy Series/2021 Season/September,LCK Academy Series/2021 Season/September_Invisible Jewel Gaming Glory,5,1,Support,1
3594,Invisible Jewel Gaming Glory,Lego (Cheon Woo-jin),LCK Academy Series/2021 Season/September,LCK Academy Series/2021 Season/September_Invisible Jewel Gaming Glory,3,1,Mid,1
3595,Invisible Jewel Gaming Glory,qichang,LCK Academy Series/2021 Season/September,LCK Academy Series/2021 Season/September_Invisible Jewel Gaming Glory,1,1,Top,1
3596,Invisible Jewel Gaming Glory,Taehyoung,LCK Academy Series/2021 Season/September,LCK Academy Series/2021 Season/September_Invisible Jewel Gaming Glory,2,1,Jungle,1
3597,Invisible Jewel Gaming Glory,wwwvvvwwwvvwv,LCK Academy Series/2021 Season/September,LCK Academy Series/2021 Season/September_Invisible Jewel Gaming Glory,4,1,Bot,1
3598,Invisible Jewel Gaming Victory,05 Viperyusi,LCK Academy Series/2021 Season/September,LCK Academy Series/2021 Season/September_Invisible Jewel Gaming Victory,4,1,Bot,1
3599,Invisible Jewel Gaming Victory,Myunseo,LCK Academy Series/2021 Season/August,LCK Academy Series/2021 Season/August_Invisible Jewel Gaming Victory,2,1,Jungle,1
3600,Invisible Jewel Gaming Victory,Rose (Lee Ki-chan),LCK Academy Series/2021 Season/August,LCK Academy Series/2021 Season/August_Invisible Jewel Gaming Victory,3,1,Mid,1
3601,Invisible Jewel Gaming Victory,김김민민서,LCK Academy Series/2021 Season/August,LCK Academy Series/2021 Season/August_Invisible Jewel Gaming Victory,1,1,Top,1
3602,Invisible Jewel Gaming Victory,김김민민서,LCK Academy Series/2021 Season/September,LCK Academy Series/2021 Season/September_Invisible Jewel Gaming Victory,1,1,Top,1
3603,Invisible Jewel Gaming Victory,나르는나름싫어,LCK Academy Series/2021 Season/August,LCK Academy Series/2021 Season/August_Invisible Jewel Gaming Victory,4,1,Bot,1
3604,Invisible Jewel Gaming Victory,오희찬,LCK Academy Series/2021 Season/September,LCK Academy Series/2021 Season/September_Invisible Jewel Gaming Victory,3,1,Mid,1
3605,Invisible Jewel Gaming Victory,주 리3,LCK Academy Series/2021 Season/August,LCK Academy Series/2021 Season/August_Invisible Jewel Gaming Victory,5,1,Support,1
3606,Invisible Jewel Gaming Victory,주 리3,LCK Academy Series/2021 Season/September,LCK Academy Series/2021 Season/September_Invisible Jewel Gaming Victory,5,1,Support,1
3607,Invisible Jewel Gaming Victory,타 골,LCK Academy Series/2021 Season/September,LCK Academy Series/2021 Season/September_Invisible Jewel Gaming Victory,2,1,Jungle,1
3608,ISEGYE OP,CoBiT,LCK Academy Series/2023 Season/April,LCK Academy Series/2023 Season/April_ISEGYE OP,5,1,Support,1
3609,ISEGYE OP,Hades (Lee In-chan),LCK Academy Series/2023 Season/April,LCK Academy Series/2023 Season/April_ISEGYE OP,3,1,Mid,1
3610,ISEGYE OP,Today6,LCK Academy Series/2023 Season/April,LCK Academy Series/2023 Season/April_ISEGYE OP,4,1,Bot,1
3611,ISEGYE OP,Why you littIe,LCK Academy Series/2023 Season/April,LCK Academy Series/2023 Season/April_ISEGYE OP,2,1,Jungle,1
3612,ISEGYE OP,박치기공룡 둘리,LCK Academy Series/2023 Season/April,LCK Academy Series/2023 Season/April_ISEGYE OP,1,1,Top,1
3613,J Team,Alex,Rift Rivals 2017/LCK-LPL-LMS,Rift Rivals 2017/LCK-LPL-LMS_J Team,2,1,Jungle,1
3614,J Team,BeBe (Chang Bo-Wei),Rift Rivals 2017/LCK-LPL-LMS,Rift Rivals 2017/LCK-LPL-LMS_J Team,4,1,Bot,1
3615,J Team,FoFo,Rift Rivals 2017/LCK-LPL-LMS,Rift Rivals 2017/LCK-LPL-LMS_J Team,3,1,Mid,1
3616,J Team,Jay (Li Chieh),Rift Rivals 2017/LCK-LPL-LMS,Rift Rivals 2017/LCK-LPL-LMS_J Team,5,1,Support,1
3617,J Team,Morning,Rift Rivals 2017/LCK-LPL-LMS,Rift Rivals 2017/LCK-LPL-LMS_J Team,1,1,Top,1
3618,J Team,Prydz,Rift Rivals 2017/LCK-LPL-LMS,Rift Rivals 2017/LCK-LPL-LMS_J Team,6,1,Coach,1
3619,JD Gaming,Flawless,Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_JD Gaming,2,1,Jungle,1
3620,JD Gaming,Homme,Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_JD Gaming,7,1,Coach,1
3621,JD Gaming,imp,Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_JD Gaming,5,1,Bot,1
3622,JD Gaming,Kanavi,Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_JD Gaming,3,1,Jungle,1
3623,JD Gaming,LvMao,Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_JD Gaming,6,1,Support,1
3624,JD Gaming,Yagao,Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_JD Gaming,4,1,Mid,1
3625,JD Gaming,Zoom,Rift Rivals 2019/LCK-LPL-LMS-VCS,Rift Rivals 2019/LCK-LPL-LMS-VCS_JD Gaming,1,1,Top,1
3626,Jin Air Green Wings,Alvingo,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Jin Air Green Wings,12,1,Coach,1
3627,Jin Air Green Wings,Alvingo,LCK/2019 Season/Summer Promotion,LCK/2019 Season/Summer Promotion_Jin Air Green Wings,10,1,Coach,1
3628,Jin Air Green Wings,Alvingo,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_Jin Air Green Wings,11,1,Coach,1
3629,Jin Air Green Wings,Alvingo,LCK/2020 Season/Spring Promotion,LCK/2020 Season/Spring Promotion_Jin Air Green Wings,9,1,Coach,1
3630,Jin Air Green Wings,Blanc (Jin Seong-min),LCK/2016 Season/Summer Season,LCK/2016 Season/Summer Season_Jin Air Green Wings,4,1,Mid,1
3631,Jin Air Green Wings,Ccomet,LCK/2017 Season/Summer Season,LCK/2017 Season/Summer Season_Jin Air Green Wings,9,1,Coach,1
3632,Jin Air Green Wings,Chei,LCK/2016 Season/Regional Finals,LCK/2016 Season/Regional Finals_Jin Air Green Wings,5,1,Support,1
3633,Jin Air Green Wings,Chei,LCK/2016 Season/Spring Playoffs,LCK/2016 Season/Spring Playoffs_Jin Air Green Wings,5,1,Support,1
3634,Jin Air Green Wings,Chei,LCK/2016 Season/Spring Season,LCK/2016 Season/Spring Season_Jin Air Green Wings,6,1,Support,1
3635,Jin Air Green Wings,Chei,LCK/2016 Season/Summer Season,LCK/2016 Season/Summer Season_Jin Air Green Wings,7,1,Support,1
3636,Jin Air Green Wings,CheonGo,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Jin Air Green Wings,5,1,"Mid,Top",1
3637,Jin Air Green Wings,CheonGo,LCK/2019 Season/Summer Promotion,LCK/2019 Season/Summer Promotion_Jin Air Green Wings,5,1,Mid,1
3638,Jin Air Green Wings,CheonGo,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_Jin Air Green Wings,6,1,Mid,1
3639,Jin Air Green Wings,Fly (Kim Sang-chul),LCK/2018 Season/Spring Season,LCK/2018 Season/Spring Season_Jin Air Green Wings,8,1,Coach,1
3640,Jin Air Green Wings,Fly (Kim Sang-chul),LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_Jin Air Green Wings,9,1,Coach,1
3641,Jin Air Green Wings,Grace,LCK/2018 Season/Spring Season,LCK/2018 Season/Spring Season_Jin Air Green Wings,3,1,Mid,1
3642,Jin Air Green Wings,Grace,LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_Jin Air Green Wings,4,1,Mid,1
3643,Jin Air Green Wings,Grace,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Jin Air Green Wings,6,1,Mid,1
3644,Jin Air Green Wings,Grace,LCK/2019 Season/Summer Promotion,LCK/2019 Season/Summer Promotion_Jin Air Green Wings,4,1,Mid,1
3645,Jin Air Green Wings,Grace,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_Jin Air Green Wings,5,1,Mid,1
3646,Jin Air Green Wings,Grace,LCK/2020 Season/Spring Promotion,LCK/2020 Season/Spring Promotion_Jin Air Green Wings,4,1,Mid,1
3647,Jin Air Green Wings,H Dragon,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Jin Air Green Wings,11,1,Coach,1
3648,Jin Air Green Wings,H Dragon,LCK/2019 Season/Summer Promotion,LCK/2019 Season/Summer Promotion_Jin Air Green Wings,9,1,Coach,1
3649,Jin Air Green Wings,H Dragon,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_Jin Air Green Wings,10,1,Coach,1
3650,Jin Air Green Wings,H Dragon,LCK/2020 Season/Spring Promotion,LCK/2020 Season/Spring Promotion_Jin Air Green Wings,8,1,Coach,1
3651,Jin Air Green Wings,H-Dragon,LCK/2018 Season/Spring Season,LCK/2018 Season/Spring Season_Jin Air Green Wings,7,1,Coach,1
3652,Jin Air Green Wings,H-Dragon,LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_Jin Air Green Wings,8,1,Coach,1
3653,Jin Air Green Wings,Han Sang-yong,LCK/2016 Season/Regional Finals,LCK/2016 Season/Regional Finals_Jin Air Green Wings,6,1,Coach,1
3654,Jin Air Green Wings,Han Sang-yong,LCK/2016 Season/Spring Playoffs,LCK/2016 Season/Spring Playoffs_Jin Air Green Wings,6,1,Coach,1
3655,Jin Air Green Wings,Han Sang-yong,LCK/2016 Season/Spring Season,LCK/2016 Season/Spring Season_Jin Air Green Wings,7,1,Coach,1
3656,Jin Air Green Wings,Han Sang-yong,LCK/2016 Season/Summer Season,LCK/2016 Season/Summer Season_Jin Air Green Wings,9,1,Coach,1
3657,Jin Air Green Wings,Han Sang-yong,LCK/2017 Season/Spring Season,LCK/2017 Season/Spring Season_Jin Air Green Wings,8,1,Coach,1
3658,Jin Air Green Wings,Han Sang-yong,LCK/2017 Season/Summer Promotion,LCK/2017 Season/Summer Promotion_Jin Air Green Wings,7,1,Coach,1
3659,Jin Air Green Wings,Han Sang-yong,LCK/2017 Season/Summer Season,LCK/2017 Season/Summer Season_Jin Air Green Wings,8,1,Coach,1
3660,Jin Air Green Wings,ikssu,LCK/2017 Season/Spring Season,LCK/2017 Season/Spring Season_Jin Air Green Wings,1,1,Top,1
3661,Jin Air Green Wings,ikssu,LCK/2017 Season/Summer Promotion,LCK/2017 Season/Summer Promotion_Jin Air Green Wings,2,1,Top,1
3662,Jin Air Green Wings,ikssu,LCK/2017 Season/Summer Season,LCK/2017 Season/Summer Season_Jin Air Green Wings,1,1,Top,1
3663,Jin Air Green Wings,Justice,LCK/2018 Season/Spring Season,LCK/2018 Season/Spring Season_Jin Air Green Wings,4,1,Mid,1
3664,Jin Air Green Wings,Justice,LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_Jin Air Green Wings,5,1,Mid,1
3665,Jin Air Green Wings,KaKAO,LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_Jin Air Green Wings,3,1,Jungle,1
3666,Jin Air Green Wings,Kellin,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Jin Air Green Wings,9,1,Support,1
3667,Jin Air Green Wings,Kellin,LCK/2019 Season/Summer Promotion,LCK/2019 Season/Summer Promotion_Jin Air Green Wings,8,1,Support,1
3668,Jin Air Green Wings,Kellin,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_Jin Air Green Wings,8,1,Support,1
3669,Jin Air Green Wings,Kellin,LCK/2020 Season/Spring Promotion,LCK/2020 Season/Spring Promotion_Jin Air Green Wings,6,1,Support,1
3670,Jin Air Green Wings,Kuzan,LCK/2016 Season/Regional Finals,LCK/2016 Season/Regional Finals_Jin Air Green Wings,3,1,Mid,1
3671,Jin Air Green Wings,Kuzan,LCK/2016 Season/Spring Playoffs,LCK/2016 Season/Spring Playoffs_Jin Air Green Wings,3,1,Mid,1
3672,Jin Air Green Wings,Kuzan,LCK/2016 Season/Spring Season,LCK/2016 Season/Spring Season_Jin Air Green Wings,4,1,Mid,1
3673,Jin Air Green Wings,Kuzan,LCK/2016 Season/Summer Season,LCK/2016 Season/Summer Season_Jin Air Green Wings,5,1,Mid,1
3674,Jin Air Green Wings,Kuzan,LCK/2017 Season/Spring Season,LCK/2017 Season/Spring Season_Jin Air Green Wings,5,1,Mid,1
3675,Jin Air Green Wings,Kuzan,LCK/2017 Season/Summer Promotion,LCK/2017 Season/Summer Promotion_Jin Air Green Wings,4,1,Mid,1
3676,Jin Air Green Wings,Kuzan,LCK/2017 Season/Summer Season,LCK/2017 Season/Summer Season_Jin Air Green Wings,5,1,Mid,1
3677,Jin Air Green Wings,Lindarang,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Jin Air Green Wings,1,1,Top,1
3678,Jin Air Green Wings,Lindarang,LCK/2019 Season/Summer Promotion,LCK/2019 Season/Summer Promotion_Jin Air Green Wings,1,1,Top,1
3679,Jin Air Green Wings,Lindarang,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_Jin Air Green Wings,1,1,Top,1
3680,Jin Air Green Wings,Lindarang,LCK/2020 Season/Spring Promotion,LCK/2020 Season/Spring Promotion_Jin Air Green Wings,1,1,Top,1
3681,Jin Air Green Wings,Malrang,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Jin Air Green Wings,3,1,Jungle,1
3682,Jin Air Green Wings,Malrang,LCK/2019 Season/Summer Promotion,LCK/2019 Season/Summer Promotion_Jin Air Green Wings,3,1,Jungle,1
3683,Jin Air Green Wings,Malrang,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_Jin Air Green Wings,3,1,Jungle,1
3684,Jin Air Green Wings,Malrang,LCK/2020 Season/Spring Promotion,LCK/2020 Season/Spring Promotion_Jin Air Green Wings,3,1,Jungle,1
3685,Jin Air Green Wings,Moment,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Jin Air Green Wings,13,1,Coach,1
3686,Jin Air Green Wings,Moment,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_Jin Air Green Wings,12,1,Coach,1
3687,Jin Air Green Wings,Nova (Park Chan-ho),LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_Jin Air Green Wings,7,1,Support,1
3688,Jin Air Green Wings,Nova (Park Chan-ho),LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Jin Air Green Wings,10,1,Support,1
3689,Jin Air Green Wings,Nova (Park Chan-ho),LCK/2019 Season/Summer Promotion,LCK/2019 Season/Summer Promotion_Jin Air Green Wings,7,1,Support,1
3690,Jin Air Green Wings,Nova (Park Chan-ho),LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_Jin Air Green Wings,9,1,Support,1
3691,Jin Air Green Wings,Nova (Park Chan-ho),LCK/2020 Season/Spring Promotion,LCK/2020 Season/Spring Promotion_Jin Air Green Wings,7,1,Support,1
3692,Jin Air Green Wings,Pilot (Na Woo-hyung),LCK/2016 Season/Regional Finals,LCK/2016 Season/Regional Finals_Jin Air Green Wings,4,1,Bot,1
3693,Jin Air Green Wings,Pilot (Na Woo-hyung),LCK/2016 Season/Spring Playoffs,LCK/2016 Season/Spring Playoffs_Jin Air Green Wings,4,1,Bot,1
3694,Jin Air Green Wings,Pilot (Na Woo-hyung),LCK/2016 Season/Spring Season,LCK/2016 Season/Spring Season_Jin Air Green Wings,5,1,Bot,1
3695,Jin Air Green Wings,Pilot (Na Woo-hyung),LCK/2016 Season/Summer Season,LCK/2016 Season/Summer Season_Jin Air Green Wings,6,1,Bot,1
3696,Jin Air Green Wings,Raise,LCK/2017 Season/Spring Season,LCK/2017 Season/Spring Season_Jin Air Green Wings,4,1,Jungle,1
3697,Jin Air Green Wings,Raise,LCK/2017 Season/Summer Season,LCK/2017 Season/Summer Season_Jin Air Green Wings,4,1,Jungle,1
3698,Jin Air Green Wings,Route,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Jin Air Green Wings,7,1,Bot,1
3699,Jin Air Green Wings,Route,LCK/2019 Season/Summer Promotion,LCK/2019 Season/Summer Promotion_Jin Air Green Wings,6,1,Bot,1
3700,Jin Air Green Wings,Route,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_Jin Air Green Wings,7,1,Bot,1
