,Team,Player,OverviewPage,PageAndTeam,N PlayerInTeam,TeamOrder,Role,IsDistribution
4748,EGZ Esports,9eetoo,The League Champions League Season 2/Qualifier 5,The League Champions League Season 2/Qualifier 5_EGZ Esports,1,1,Top,1
4749,EGZ Esports,Fear (Maan Arshad),The League Champions League Season 2/Qualifier 5,The League Champions League Season 2/Qualifier 5_EGZ Esports,3,1,Mid,1
4750,EGZ Esports,KonDziSan,The League Champions League Season 2/Qualifier 5,The League Champions League Season 2/Qualifier 5_EGZ Esports,6,1,Coach,1
4751,EGZ Esports,Mimic (Nawaf Al-Salem),The League Champions League Season 2/Qualifier 5,The League Champions League Season 2/Qualifier 5_EGZ Esports,4,1,Bot,1
4752,EGZ Esports,Mishal,The League Champions League Season 2/Qualifier 5,The League Champions League Season 2/Qualifier 5_EGZ Esports,5,1,Support,1
4753,EGZ Esports,Monkey750,The League Champions League Season 2/Qualifier 5,The League Champions League Season 2/Qualifier 5_EGZ Esports,2,1,Jungle,1
4754,EHOME,AIR (Chen Ying),IEM Season VI - World Championship,IEM Season VI - World Championship_EHOME,5,1,Support,1
4755,EHOME,IMBA (Hou Xuelin),IEM Season VI - World Championship,IEM Season VI - World Championship_EHOME,2,1,Jungle,1
4756,EHOME,MAX (Zhong Shen-Fa),IEM Season VI - World Championship,IEM Season VI - World Championship_EHOME,1,1,Top,1
4757,EHOME,PDD,IEM Season VI - World Championship,IEM Season VI - World Championship_EHOME,3,1,Mid,1
4758,EHOME,TS (Li Wei-Jun),IEM Season VI - World Championship,IEM Season VI - World Championship_EHOME,4,1,Bot,1
4759,EJBY Brotherhood,Acesive,Forge of Champions/2019 Season/Spring/Main Event,Forge of Champions/2019 Season/Spring/Main Event_EJBY Brotherhood,6,1,Coach,1
4760,EJBY Brotherhood,Acesive,Forge of Champions/2019 Season/Spring/Promotion,Forge of Champions/2019 Season/Spring/Promotion_EJBY Brotherhood,6,1,Coach,1
4761,EJBY Brotherhood,Acesive,Forge of Champions/2019 Season/Spring/Qualifier 1,Forge of Champions/2019 Season/Spring/Qualifier 1_EJBY Brotherhood,6,1,Coach,1
4762,EJBY Brotherhood,Batu,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 3,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 3_EJBY Brotherhood,2,1,Jungle,1
4763,EJBY Brotherhood,Batu,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 4,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 4_EJBY Brotherhood,5,1,Support,1
4764,EJBY Brotherhood,Blueben,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 3,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 3_EJBY Brotherhood,1,1,Top,1
4765,EJBY Brotherhood,Blueben,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 4,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 4_EJBY Brotherhood,1,1,Top,1
4766,EJBY Brotherhood,Ceikey,Forge of Champions/2019 Season/Spring/Main Event,Forge of Champions/2019 Season/Spring/Main Event_EJBY Brotherhood,2,1,Jungle,1
4767,EJBY Brotherhood,Ceikey,Forge of Champions/2019 Season/Spring/Promotion,Forge of Champions/2019 Season/Spring/Promotion_EJBY Brotherhood,2,1,Jungle,1
4768,EJBY Brotherhood,Ceikey,Forge of Champions/2019 Season/Spring/Qualifier 1,Forge of Champions/2019 Season/Spring/Qualifier 1_EJBY Brotherhood,2,1,Jungle,1
4769,EJBY Brotherhood,DenVoksne,Forge of Champions/2019 Season/Spring/Main Event,Forge of Champions/2019 Season/Spring/Main Event_EJBY Brotherhood,4,1,Bot,1
4770,EJBY Brotherhood,DenVoksne,Forge of Champions/2019 Season/Spring/Promotion,Forge of Champions/2019 Season/Spring/Promotion_EJBY Brotherhood,4,1,Bot,1
4771,EJBY Brotherhood,DenVoksne,Forge of Champions/2019 Season/Spring/Qualifier 1,Forge of Champions/2019 Season/Spring/Qualifier 1_EJBY Brotherhood,4,1,Bot,1
4772,EJBY Brotherhood,Forteus,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 3,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 3_EJBY Brotherhood,4,1,Bot,1
4773,EJBY Brotherhood,GGPoro,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 3,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 3_EJBY Brotherhood,3,1,Mid,1
4774,EJBY Brotherhood,GGPoro,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 4,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 4_EJBY Brotherhood,3,1,Mid,1
4775,EJBY Brotherhood,Hârry (Danish Player),Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 3,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 3_EJBY Brotherhood,5,1,Support,1
4776,EJBY Brotherhood,Infinity (Pablo Elias Ralston),Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 4,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 4_EJBY Brotherhood,2,1,Jungle,1
4777,EJBY Brotherhood,Lena,Forge of Champions/2019 Season/Spring/Main Event,Forge of Champions/2019 Season/Spring/Main Event_EJBY Brotherhood,1,1,Top,1
4778,EJBY Brotherhood,Lena,Forge of Champions/2019 Season/Spring/Promotion,Forge of Champions/2019 Season/Spring/Promotion_EJBY Brotherhood,1,1,Top,1
4779,EJBY Brotherhood,Lena,Forge of Champions/2019 Season/Spring/Qualifier 1,Forge of Champions/2019 Season/Spring/Qualifier 1_EJBY Brotherhood,1,1,Top,1
4780,EJBY Brotherhood,Relentless,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 4,Nordic Championship/2020 Season/Spring Qualifiers/Qualifier 4_EJBY Brotherhood,4,1,Bot,1
4781,EJBY Brotherhood,Shayzien,Forge of Champions/2019 Season/Spring/Main Event,Forge of Champions/2019 Season/Spring/Main Event_EJBY Brotherhood,5,1,Support,1
4782,EJBY Brotherhood,Shayzien,Forge of Champions/2019 Season/Spring/Promotion,Forge of Champions/2019 Season/Spring/Promotion_EJBY Brotherhood,5,1,Support,1
4783,EJBY Brotherhood,Shayzien,Forge of Champions/2019 Season/Spring/Qualifier 1,Forge of Champions/2019 Season/Spring/Qualifier 1_EJBY Brotherhood,5,1,Support,1
4784,EJBY Brotherhood,Vixen,Forge of Champions/2019 Season/Spring/Main Event,Forge of Champions/2019 Season/Spring/Main Event_EJBY Brotherhood,3,1,Mid,1
4785,EJBY Brotherhood,Vixen,Forge of Champions/2019 Season/Spring/Promotion,Forge of Champions/2019 Season/Spring/Promotion_EJBY Brotherhood,3,1,Mid,1
4786,EJBY Brotherhood,Vixen,Forge of Champions/2019 Season/Spring/Qualifier 1,Forge of Champions/2019 Season/Spring/Qualifier 1_EJBY Brotherhood,3,1,Mid,1
4787,EL CARTEL,Naviel,Orange Esports Champions/Season 1,Orange Esports Champions/Season 1_EL CARTEL,4,1,Bot,1
4788,EL CARTEL,Plom,Orange Esports Champions/Season 1,Orange Esports Champions/Season 1_EL CARTEL,3,1,Mid,1
4789,EL CARTEL,Souby,Orange Esports Champions/Season 1,Orange Esports Champions/Season 1_EL CARTEL,1,1,Top,1
4790,EL CARTEL,Ultimate (Moroccan Player),Orange Esports Champions/Season 1,Orange Esports Champions/Season 1_EL CARTEL,2,1,Jungle,1
4791,EL CARTEL,W1tness,Orange Esports Champions/Season 1,Orange Esports Champions/Season 1_EL CARTEL,5,1,Support,1
4792,Élan D'Espoir Odyssey,Ionï,ESL Benelux Championship/2018 Season/Summer Qualifiers,ESL Benelux Championship/2018 Season/Summer Qualifiers_Élan D'Espoir Odyssey,5,1,Support,1
4793,Élan D'Espoir Odyssey,KeABambi,ESL Benelux Championship/2018 Season/Summer Qualifiers,ESL Benelux Championship/2018 Season/Summer Qualifiers_Élan D'Espoir Odyssey,1,1,Top,1
4794,Élan D'Espoir Odyssey,Saitam,ESL Benelux Championship/2018 Season/Summer Qualifiers,ESL Benelux Championship/2018 Season/Summer Qualifiers_Élan D'Espoir Odyssey,4,1,Bot,1
4795,Élan D'Espoir Odyssey,Taz,ESL Benelux Championship/2018 Season/Summer Qualifiers,ESL Benelux Championship/2018 Season/Summer Qualifiers_Élan D'Espoir Odyssey,3,1,Mid,1
4796,Élan D'Espoir Odyssey,Valyrian,ESL Benelux Championship/2018 Season/Summer Qualifiers,ESL Benelux Championship/2018 Season/Summer Qualifiers_Élan D'Espoir Odyssey,2,1,Jungle,1
4797,Element Gaming,Blanks,ESL Vodafone Championship Serie B/2018/Winter Season,ESL Vodafone Championship Serie B/2018/Winter Season_Element Gaming,5,1,Support,1
4798,Element Gaming,Chaos (Element Gaming),ESL Vodafone Championship Serie B/2018/Winter Season,ESL Vodafone Championship Serie B/2018/Winter Season_Element Gaming,2,1,Jungle,1
4799,Element Gaming,Cosmo,ESL Vodafone Championship Serie B/2018/Winter Season,ESL Vodafone Championship Serie B/2018/Winter Season_Element Gaming,1,1,Top,1
4800,Element Gaming,K4zuki,ESL Vodafone Championship Serie B/2018/Winter Season,ESL Vodafone Championship Serie B/2018/Winter Season_Element Gaming,3,1,Mid,1
4801,Element Gaming,Zèldoris,ESL Vodafone Championship Serie B/2018/Winter Season,ESL Vodafone Championship Serie B/2018/Winter Season_Element Gaming,4,1,Bot,1
4802,Element Team 1,7 Prodigy 7,ESL Italia Championship/2016/Winter Season,ESL Italia Championship/2016/Winter Season_Element Team 1,5,1,Support,1
4803,Element Team 1,Forsaken (Yiji Cheng),ESL Italia Championship/2017/Summer Season,ESL Italia Championship/2017/Summer Season_Element Team 1,1,1,Top,1
4804,Element Team 1,Gjjid,ESL Italia Championship/2016/Winter Season,ESL Italia Championship/2016/Winter Season_Element Team 1,3,1,Mid,1
4805,Element Team 1,Kyoya,ESL Italia Championship/2017/Summer Season,ESL Italia Championship/2017/Summer Season_Element Team 1,5,1,Jungle,1
4806,Element Team 1,Lilyane,ESL Italia Championship/2017/Summer Season,ESL Italia Championship/2017/Summer Season_Element Team 1,9,1,Support,1
4807,Element Team 1,Phantom (Andrea Montinaro),ESL Italia Championship/2017/Summer Season,ESL Italia Championship/2017/Summer Season_Element Team 1,6,1,Mid,1
4808,Element Team 1,Rharesh,ESL Italia Championship/2016/Winter Season,ESL Italia Championship/2016/Winter Season_Element Team 1,4,1,Bot,1
4809,Element Team 1,Rharesh,ESL Italia Championship/2017/Summer Season,ESL Italia Championship/2017/Summer Season_Element Team 1,8,1,Bot,1
4810,Element Team 1,SaberMaster,ESL Italia Championship/2016/Winter Season,ESL Italia Championship/2016/Winter Season_Element Team 1,1,1,Top,1
4811,Element Team 1,SaberMaster,ESL Italia Championship/2017/Summer Season,ESL Italia Championship/2017/Summer Season_Element Team 1,2,1,"Jungle,Mid",1
4812,Element Team 1,Shadow (Zhao Zhi-Qiang),ESL Italia Championship/2016/Winter Season,ESL Italia Championship/2016/Winter Season_Element Team 1,2,1,Jungle,1
4813,Element Team 1,Shadow (Zhao Zhi-Qiang),ESL Italia Championship/2017/Summer Season,ESL Italia Championship/2017/Summer Season_Element Team 1,3,1,Jungle,1
4814,Element Team 1,Xaileen,ESL Italia Championship/2017/Summer Season,ESL Italia Championship/2017/Summer Season_Element Team 1,4,1,Jungle,1
4815,Element Team 1,xEuMPC,ESL Italia Championship/2017/Summer Season,ESL Italia Championship/2017/Summer Season_Element Team 1,7,1,Mid,1
4816,Elite Squad,Bager,Fortuna Championship Series/Season 1,Fortuna Championship Series/Season 1_Elite Squad,4,1,Jungle,1
4817,Elite Squad,Baxauer,Fortuna Championship Series/Season 1,Fortuna Championship Series/Season 1_Elite Squad,5,1,"Mid,Jungle",1
4818,Elite Squad,Baxauer,Fortuna Championship Series/Season 1 Playoffs,Fortuna Championship Series/Season 1 Playoffs_Elite Squad,3,1,Mid,1
4819,Elite Squad,DementedClown,Fortuna Championship Series/Season 1,Fortuna Championship Series/Season 1_Elite Squad,8,1,Support,1
4820,Elite Squad,DementedClown,Fortuna Championship Series/Season 1 Playoffs,Fortuna Championship Series/Season 1 Playoffs_Elite Squad,5,1,Support,1
4821,Elite Squad,kaLuGG,Fortuna Championship Series/Season 1,Fortuna Championship Series/Season 1_Elite Squad,1,1,"Top,Bot,Jungle",1
4822,Elite Squad,kaLuGG,Fortuna Championship Series/Season 1 Playoffs,Fortuna Championship Series/Season 1 Playoffs_Elite Squad,2,1,Jungle,1
4823,Elite Squad,Lukezy,Fortuna Championship Series/Season 1,Fortuna Championship Series/Season 1_Elite Squad,6,1,Mid,1
4824,Elite Squad,Quikk,Fortuna Championship Series/Season 1,Fortuna Championship Series/Season 1_Elite Squad,7,1,Bot,1
4825,Elite Squad,Quikk,Fortuna Championship Series/Season 1 Playoffs,Fortuna Championship Series/Season 1 Playoffs_Elite Squad,4,1,Bot,1
4826,Elite Squad,Yoppa,Fortuna Championship Series/Season 1,Fortuna Championship Series/Season 1_Elite Squad,2,1,Top,1
4827,Elite Squad,Zeka (Milan Spasojević),Fortuna Championship Series/Season 1,Fortuna Championship Series/Season 1_Elite Squad,3,1,Top,1
4828,Elite Squad,Zeka (Milan Spasojević),Fortuna Championship Series/Season 1 Playoffs,Fortuna Championship Series/Season 1 Playoffs_Elite Squad,1,1,Top,1
4829,Elizabethtown College,aeirn55,College League of Legends/2019 Season/Landmark Conference/Championship,College League of Legends/2019 Season/Landmark Conference/Championship_Elizabethtown College,1,1,Top,1
4830,Elizabethtown College,Ashethenobody,College League of Legends/2021 Season/Landmark Conference/Championship,College League of Legends/2021 Season/Landmark Conference/Championship_Elizabethtown College,3,1,Mid,1
4831,Elizabethtown College,CatWithAStapler,College League of Legends/2021 Season/Landmark Conference/Championship,College League of Legends/2021 Season/Landmark Conference/Championship_Elizabethtown College,1,1,Top,1
4832,Elizabethtown College,Derekbozy,College League of Legends/2019 Season/Landmark Conference/Championship,College League of Legends/2019 Season/Landmark Conference/Championship_Elizabethtown College,4,1,Bot,1
4833,Elizabethtown College,Kasper6V,College League of Legends/2021 Season/Landmark Conference/Championship,College League of Legends/2021 Season/Landmark Conference/Championship_Elizabethtown College,5,1,Support,1
4834,Elizabethtown College,S4 League,College League of Legends/2021 Season/Landmark Conference/Championship,College League of Legends/2021 Season/Landmark Conference/Championship_Elizabethtown College,4,1,Bot,1
4835,Elizabethtown College,soalgods,College League of Legends/2019 Season/Landmark Conference/Championship,College League of Legends/2019 Season/Landmark Conference/Championship_Elizabethtown College,5,1,Support,1
4836,Elizabethtown College,soalgods,College League of Legends/2021 Season/Landmark Conference/Championship,College League of Legends/2021 Season/Landmark Conference/Championship_Elizabethtown College,2,1,Jungle,1
4837,Elizabethtown College,Tydaspin,College League of Legends/2019 Season/Landmark Conference/Championship,College League of Legends/2019 Season/Landmark Conference/Championship_Elizabethtown College,3,1,Mid,1
4838,Elizabethtown College,Von Boheim,College League of Legends/2019 Season/Landmark Conference/Championship,College League of Legends/2019 Season/Landmark Conference/Championship_Elizabethtown College,2,1,Jungle,1
4839,ELOJAIL,BigBoppa,Finnish Championship 2019,Finnish Championship 2019_ELOJAIL,1,1,Top,1
4840,ELOJAIL,Hembuli,Finnish Championship 2019,Finnish Championship 2019_ELOJAIL,5,1,Support,1
4841,ELOJAIL,Imbi,Finnish Championship 2019,Finnish Championship 2019_ELOJAIL,4,1,Bot,1
4842,ELOJAIL,Omena,Finnish Championship 2019,Finnish Championship 2019_ELOJAIL,3,1,Mid,1
4843,ELOJAIL,Tuomaskoo,Finnish Championship 2019,Finnish Championship 2019_ELOJAIL,2,1,Jungle,1
4844,Elysium Gaming,Comp,ESL South East Europe Championship/Season 3,ESL South East Europe Championship/Season 3_Elysium Gaming,4,1,Bot,1
4845,Elysium Gaming,Delitto,ESL South East Europe Championship/Season 2,ESL South East Europe Championship/Season 2_Elysium Gaming,1,1,Top,1
4846,Elysium Gaming,Dest1ny,ESL South East Europe Championship/Season 3,ESL South East Europe Championship/Season 3_Elysium Gaming,2,1,Jungle,1
4847,Elysium Gaming,Easyfreezy,ESL South East Europe Championship/Season 3,ESL South East Europe Championship/Season 3_Elysium Gaming,1,1,Top,1
4848,Elysium Gaming,Fearless (Spyros Papanikolaou),ESL South East Europe Championship/Season 3,ESL South East Europe Championship/Season 3_Elysium Gaming,3,1,Mid,1
4849,Elysium Gaming,Lelenaga,ESL South East Europe Championship/Season 2,ESL South East Europe Championship/Season 2_Elysium Gaming,2,1,Jungle,1
4850,Elysium Gaming,Prince (Ilias Soulkas),ESL South East Europe Championship/Season 2,ESL South East Europe Championship/Season 2_Elysium Gaming,4,1,Bot,1
4851,Elysium Gaming,ToBi,ESL South East Europe Championship/Season 2,ESL South East Europe Championship/Season 2_Elysium Gaming,5,1,Support,1
4852,Elysium Gaming,uPood,ESL South East Europe Championship/Season 2,ESL South East Europe Championship/Season 2_Elysium Gaming,3,1,Mid,1
4853,Elysium Gaming,WildPanda,ESL South East Europe Championship/Season 3,ESL South East Europe Championship/Season 3_Elysium Gaming,5,1,Support,1
4854,eMD e-Sport Team,Bobony,2014 Garena League/Spring Championship,2014 Garena League/Spring Championship_eMD e-Sport Team,5,1,Support,1
4855,eMD e-Sport Team,Jackson,2014 Garena League/Spring Championship,2014 Garena League/Spring Championship_eMD e-Sport Team,3,1,Mid,1
4856,eMD e-Sport Team,Ozora,2014 Garena League/Spring Championship,2014 Garena League/Spring Championship_eMD e-Sport Team,4,1,Bot,1
4857,eMD e-Sport Team,TopShow,2014 Garena League/Spring Championship,2014 Garena League/Spring Championship_eMD e-Sport Team,1,1,Top,1
4858,eMD e-Sport Team,YahooGG,2014 Garena League/Spring Championship,2014 Garena League/Spring Championship_eMD e-Sport Team,2,1,Jungle,1
4859,Enclave,Aether (Bailey Philp),UK League Championship/2019 Season/Spring Season/Team Rosters,UK League Championship/2019 Season/Spring Season/Team Rosters_Enclave,6,1,Bot,1
4860,Enclave,Aethér (Bailey Philp),UK League Championship/2019 Season/Spring Season/Tower 7,UK League Championship/2019 Season/Spring Season/Tower 7_Enclave,4,1,Bot,1
4861,Enclave,Air (Shenghao He),UK League Championship/2020 Season/Spring Season,UK League Championship/2020 Season/Spring Season_Enclave,5,1,Mid,1
4862,Enclave,Akabane,Forge of Champions/2019 Season/Summer/Main Event,Forge of Champions/2019 Season/Summer/Main Event_Enclave,2,1,Jungle,1
4863,Enclave,ATL,UK League Championship/2020 Season/Spring Season,UK League Championship/2020 Season/Spring Season_Enclave,9,1,Coach,1
4864,Enclave,Beeley,Forge of Champions/2019 Season/Summer/Main Event,Forge of Champions/2019 Season/Summer/Main Event_Enclave,3,1,Mid,1
4865,Enclave,Beeley,UK League Championship/2019 Season/Summer Playoffs,UK League Championship/2019 Season/Summer Playoffs_Enclave,3,1,Mid,1
4866,Enclave,Beeley,UK League Championship/2019 Season/Summer Season/Team Rosters,UK League Championship/2019 Season/Summer Season/Team Rosters_Enclave,4,1,Mid,1
4867,Enclave,Beeley,UK League Championship/2019 Season/Summer Season/Tower 1,UK League Championship/2019 Season/Summer Season/Tower 1_Enclave,3,1,Mid,1
4868,Enclave,Beeley,UK League Championship/2019 Season/Summer Season/Tower 2,UK League Championship/2019 Season/Summer Season/Tower 2_Enclave,3,1,Mid,1
4869,Enclave,Beeley,UK League Championship/2019 Season/Summer Season/Tower 3,UK League Championship/2019 Season/Summer Season/Tower 3_Enclave,3,1,Mid,1
4870,Enclave,Beeley,UK League Championship/2019 Season/Summer Season/Tower 4,UK League Championship/2019 Season/Summer Season/Tower 4_Enclave,3,1,Mid,1
4871,Enclave,Beeley,UK League Championship/2019 Season/Summer Season/Tower 5,UK League Championship/2019 Season/Summer Season/Tower 5_Enclave,3,1,Mid,1
4872,Enclave,Beeley,UK League Championship/2019 Season/Summer Season/Tower 6,UK League Championship/2019 Season/Summer Season/Tower 6_Enclave,3,1,Mid,1
4873,Enclave,Beeley,UK League Championship/2019 Season/Summer Season/Tower 7,UK League Championship/2019 Season/Summer Season/Tower 7_Enclave,3,1,Mid,1
4874,Enclave,Bendy,Forge of Champions/2018 Season/Summer Season/Grand Final,Forge of Champions/2018 Season/Summer Season/Grand Final_Enclave,5,1,Bot,1
4875,Enclave,Bendy,Forge of Champions/2018 Season/Summer Season/Tournament 1,Forge of Champions/2018 Season/Summer Season/Tournament 1_Enclave,4,1,Bot,1
4876,Enclave,Bendy,Forge of Champions/2018 Season/Summer Season/Tournament 2,Forge of Champions/2018 Season/Summer Season/Tournament 2_Enclave,4,1,Bot,1
4877,Enclave,Bendy,Forge of Champions/2018 Season/Summer Season/Tournament 3,Forge of Champions/2018 Season/Summer Season/Tournament 3_Enclave,4,1,Bot,1
4878,Enclave,Bendy,Forge of Champions/2018 Season/Summer Season/Tournament 4,Forge of Champions/2018 Season/Summer Season/Tournament 4_Enclave,4,1,Bot,1
4879,Enclave,Cleanse (Hok Yin Chiu),UK League Championship/2020 Season/Spring Season,UK League Championship/2020 Season/Spring Season_Enclave,3,1,Jungle,1
4880,Enclave,Cleanser,UK League Championship/2021 Season/Spring Playoffs,UK League Championship/2021 Season/Spring Playoffs_Enclave,2,1,Jungle,1
4881,Enclave,Cleanser,UK League Championship/2021 Season/Spring Season,UK League Championship/2021 Season/Spring Season_Enclave,2,1,Jungle,1
4882,Enclave,D3RK1NG155,UK League Championship/2020 Season/Spring Season,UK League Championship/2020 Season/Spring Season_Enclave,7,1,Bot,1
4883,Enclave,Eren (Nguyễn Đức Anh),Forge of Champions/2018 Season/Summer Season/Grand Final,Forge of Champions/2018 Season/Summer Season/Grand Final_Enclave,4,1,Mid,1
4884,Enclave,Eren (Nguyễn Đức Anh),Forge of Champions/2018 Season/Summer Season/Tournament 1,Forge of Champions/2018 Season/Summer Season/Tournament 1_Enclave,3,1,Mid,1
4885,Enclave,Eren (Nguyễn Đức Anh),Forge of Champions/2018 Season/Summer Season/Tournament 2,Forge of Champions/2018 Season/Summer Season/Tournament 2_Enclave,3,1,Mid,1
4886,Enclave,Eren (Nguyễn Đức Anh),Forge of Champions/2018 Season/Summer Season/Tournament 3,Forge of Champions/2018 Season/Summer Season/Tournament 3_Enclave,3,1,Mid,1
4887,Enclave,Eren (Nguyễn Đức Anh),Forge of Champions/2018 Season/Summer Season/Tournament 4,Forge of Champions/2018 Season/Summer Season/Tournament 4_Enclave,3,1,Mid,1
4888,Enclave,Eternity,UK League Championship/2020 Season/Spring Season,UK League Championship/2020 Season/Spring Season_Enclave,6,1,Mid,1
4889,Enclave,Governor,Forge of Champions/2019 Season/Spring/Main Event,Forge of Champions/2019 Season/Spring/Main Event_Enclave,1,1,Top,1
4890,Enclave,Governor,UK League Championship/2019 Season/Spring Season/Team Rosters,UK League Championship/2019 Season/Spring Season/Team Rosters_Enclave,1,1,Top,1
4891,Enclave,Governor,UK League Championship/2019 Season/Spring Season/Tower 1,UK League Championship/2019 Season/Spring Season/Tower 1_Enclave,1,1,Top,1
4892,Enclave,Governor,UK League Championship/2019 Season/Spring Season/Tower 2,UK League Championship/2019 Season/Spring Season/Tower 2_Enclave,1,1,Top,1
4893,Enclave,Governor,UK League Championship/2019 Season/Spring Season/Tower 3,UK League Championship/2019 Season/Spring Season/Tower 3_Enclave,1,1,Top,1
4894,Enclave,Governor,UK League Championship/2019 Season/Spring Season/Tower 4,UK League Championship/2019 Season/Spring Season/Tower 4_Enclave,1,1,Top,1
4895,Enclave,Governor,UK League Championship/2019 Season/Spring Season/Tower 5,UK League Championship/2019 Season/Spring Season/Tower 5_Enclave,1,1,Top,1
4896,Enclave,Governor,UK League Championship/2019 Season/Spring Season/Tower 6,UK League Championship/2019 Season/Spring Season/Tower 6_Enclave,1,1,Top,1
4897,Enclave,Governor,UK League Championship/2019 Season/Spring Season/Tower 7,UK League Championship/2019 Season/Spring Season/Tower 7_Enclave,1,1,Top,1
4898,Enclave,Hadow,Forge of Champions/2018 Season/Summer Season/Grand Final,Forge of Champions/2018 Season/Summer Season/Grand Final_Enclave,6,1,Support,1
4899,Enclave,Hadow,Forge of Champions/2018 Season/Summer Season/Tournament 1,Forge of Champions/2018 Season/Summer Season/Tournament 1_Enclave,5,1,Support,1
4900,Enclave,Hadow,Forge of Champions/2018 Season/Summer Season/Tournament 2,Forge of Champions/2018 Season/Summer Season/Tournament 2_Enclave,5,1,Support,1
4901,Enclave,Hadow,Forge of Champions/2018 Season/Summer Season/Tournament 3,Forge of Champions/2018 Season/Summer Season/Tournament 3_Enclave,5,1,Support,1
4902,Enclave,Hadow,Forge of Champions/2018 Season/Summer Season/Tournament 4,Forge of Champions/2018 Season/Summer Season/Tournament 4_Enclave,5,1,Support,1
4903,Enclave,iHansen,Forge of Champions/2018 Season/Summer Season/Grand Final,Forge of Champions/2018 Season/Summer Season/Grand Final_Enclave,7,1,Coach,1
4904,Enclave,iHansen,Forge of Champions/2018 Season/Summer Season/Tournament 1,Forge of Champions/2018 Season/Summer Season/Tournament 1_Enclave,6,1,Coach,1
4905,Enclave,iHansen,Forge of Champions/2018 Season/Summer Season/Tournament 2,Forge of Champions/2018 Season/Summer Season/Tournament 2_Enclave,6,1,Coach,1
4906,Enclave,iHansen,Forge of Champions/2018 Season/Summer Season/Tournament 3,Forge of Champions/2018 Season/Summer Season/Tournament 3_Enclave,6,1,Coach,1
4907,Enclave,iHansen,Forge of Champions/2018 Season/Summer Season/Tournament 4,Forge of Champions/2018 Season/Summer Season/Tournament 4_Enclave,6,1,Coach,1
4908,Enclave,Impulse (Fabio Wortmann),UK League Championship/2021 Season/Spring Playoffs,UK League Championship/2021 Season/Spring Playoffs_Enclave,4,1,Bot,1
4909,Enclave,Impulse (Fabio Wortmann),UK League Championship/2021 Season/Spring Season,UK League Championship/2021 Season/Spring Season_Enclave,4,1,Bot,1
4910,Enclave,Impulse (Fabio Wortmann),UK League Championship/2021 Season/Summer Season,UK League Championship/2021 Season/Summer Season_Enclave,4,1,Bot,1
4911,Enclave,In4,UK League Championship/2021 Season/Summer Season,UK League Championship/2021 Season/Summer Season_Enclave,1,1,Top,1
4912,Enclave,ItsMans,Forge of Champions/2019 Season/Spring/Main Event,Forge of Champions/2019 Season/Spring/Main Event_Enclave,6,1,Coach,1
4913,Enclave,ItsMans,UK League Championship/2019 Season/Spring Season/Team Rosters,UK League Championship/2019 Season/Spring Season/Team Rosters_Enclave,8,1,Coach,1
4914,Enclave,ItsMans,UK League Championship/2019 Season/Spring Season/Tower 1,UK League Championship/2019 Season/Spring Season/Tower 1_Enclave,6,1,Coach,1
4915,Enclave,ItsMans,UK League Championship/2019 Season/Spring Season/Tower 2,UK League Championship/2019 Season/Spring Season/Tower 2_Enclave,6,1,Coach,1
4916,Enclave,ItsMans,UK League Championship/2019 Season/Spring Season/Tower 3,UK League Championship/2019 Season/Spring Season/Tower 3_Enclave,6,1,Coach,1
4917,Enclave,ItsMans,UK League Championship/2019 Season/Spring Season/Tower 4,UK League Championship/2019 Season/Spring Season/Tower 4_Enclave,6,1,Coach,1
4918,Enclave,ItsMans,UK League Championship/2019 Season/Spring Season/Tower 5,UK League Championship/2019 Season/Spring Season/Tower 5_Enclave,6,1,Coach,1
4919,Enclave,ItsMans,UK League Championship/2019 Season/Spring Season/Tower 6,UK League Championship/2019 Season/Spring Season/Tower 6_Enclave,6,1,Coach,1
4920,Enclave,ItsMans,UK League Championship/2019 Season/Spring Season/Tower 7,UK League Championship/2019 Season/Spring Season/Tower 7_Enclave,6,1,Coach,1
4921,Enclave,Jacob (Jacob Nielsen),UK League Championship/2020 Season/Summer Season,UK League Championship/2020 Season/Summer Season_Enclave,3,1,Mid,1
4922,Enclave,Kehvo,Forge of Champions/2019 Season/Spring/Main Event,Forge of Champions/2019 Season/Spring/Main Event_Enclave,4,1,Bot,1
